idFactura;idReserva;idServicio;idProducto;cantidad
85112;225392;37;66;31
85113;86457;40;67;85
85114;150129;55;71;1
85115;211596;37;66;9
85116;109981;37;66;96
85117;91157;40;67;78
85118;90379;43;69;31
85119;142644;40;67;38
85120;181212;55;71;11
85121;21167;37;66;24
85122;207097;49;70;43
85123;35826;49;70;86
85124;218255;40;67;5
85125;89255;40;67;41
85126;81740;49;70;16
85127;18573;43;69;21
85128;75431;43;69;9
85129;29200;37;66;90
85130;185657;55;71;53
85131;206578;37;66;51
85132;174273;49;70;2
85133;31958;43;69;5
85134;144301;46;68;20
85135;220247;40;67;85
85136;17210;49;70;79
85137;240425;40;67;41
85138;92727;46;68;54
85139;145836;43;69;26
85140;215789;55;71;41
85141;208491;49;70;26
85142;123835;49;70;76
85143;10915;40;67;69
85144;127534;37;66;64
85145;4222;43;69;88
85146;86593;43;69;15
85147;142312;55;71;15
85148;157197;46;68;75
85149;179333;40;67;83
85150;10610;55;71;18
85151;104749;55;71;91
85152;179837;55;71;86
85153;239306;46;68;21
85154;129781;40;67;69
85155;96272;46;68;34
85156;10400;37;66;61
85157;4676;37;66;42
85158;10908;49;70;24
85159;125092;55;71;27
85160;131463;43;69;59
85161;62296;46;68;59
85162;226741;55;71;1
85163;235224;46;68;36
85164;38269;40;67;39
85165;192903;55;71;29
85166;208707;37;66;56
85167;42290;37;66;39
85168;213221;37;66;6
85169;242334;43;69;74
85170;101128;37;66;49
85171;146992;49;70;69
85172;232241;49;70;30
85173;187743;37;66;9
85174;475;55;71;97
85175;192551;43;69;75
85176;117563;43;69;9
85177;198668;55;71;1
85178;177195;55;71;82
85179;107168;40;67;68
85180;172529;46;68;67
85181;8553;43;69;34
85182;225257;55;71;39
85183;222079;49;70;49
85184;181461;46;68;98
85185;2876;49;70;2
85186;168037;40;67;9
85187;213947;37;66;55
85188;33025;43;69;72
85189;24426;55;71;1
85190;86073;55;71;21
85191;19385;49;70;19
85192;210799;46;68;27
85193;72719;40;67;37
85194;136300;40;67;96
85195;214083;49;70;16
85196;153244;43;69;67
85197;214014;37;66;29
85198;79318;43;69;33
85199;13842;49;70;58
85200;23039;49;70;42
85201;123762;55;71;59
85202;186432;49;70;85
85203;72766;37;66;33
85204;13779;43;69;20
85205;98206;49;70;34
85206;238494;37;66;68
85207;249051;49;70;9
85208;78564;55;71;7
85209;193366;49;70;8
85210;23818;37;66;96
85211;48601;49;70;58
85212;230787;40;67;13
85213;162487;37;66;12
85214;131740;49;70;7
85215;219303;55;71;45
85216;74031;40;67;38
85217;57410;40;67;84
85218;141866;43;69;23
85219;206066;49;70;34
85220;153479;43;69;66
85221;42909;43;69;16
85222;104510;37;66;69
85223;212185;43;69;1
85224;151656;43;69;40
85225;87721;55;71;83
85226;140074;55;71;54
85227;205848;55;71;68
85228;156477;49;70;63
85229;2725;49;70;62
85230;64569;40;67;89
85231;125969;37;66;60
85232;131972;49;70;2
85233;50410;43;69;3
85234;216353;37;66;55
85235;6844;40;67;94
85236;64182;46;68;51
85237;226538;43;69;70
85238;68462;49;70;14
85239;129449;49;70;51
85240;144478;46;68;57
85241;220648;40;67;59
85242;45743;37;66;74
85243;24642;46;68;96
85244;148362;40;67;23
85245;110243;55;71;62
85246;30247;55;71;44
85247;228616;43;69;13
85248;91495;46;68;15
85249;125853;49;70;69
85250;68536;40;67;14
85251;108325;40;67;87
85252;173959;43;69;52
85253;109438;40;67;81
85254;208294;37;66;90
85255;107;43;69;98
85256;214777;49;70;18
85257;98905;37;66;11
85258;180510;40;67;54
85259;234791;49;70;42
85260;218301;40;67;28
85261;198138;43;69;4
85262;201319;55;71;79
85263;182210;49;70;77
85264;126476;43;69;55
85265;206566;49;70;49
85266;142328;49;70;84
85267;67163;40;67;73
85268;129094;40;67;83
85269;73243;49;70;97
85270;247742;40;67;78
85271;170382;37;66;96
85272;99569;37;66;6
85273;99774;49;70;20
85274;208165;49;70;18
85275;214051;55;71;24
85276;74601;46;68;37
85277;142413;55;71;73
85278;216048;40;67;97
85279;8872;43;69;65
85280;69732;55;71;80
85281;173765;43;69;59
85282;13798;43;69;25
85283;44063;46;68;85
85284;208458;40;67;76
85285;209182;49;70;37
85286;157651;55;71;75
85287;155791;55;71;61
85288;87916;49;70;98
85289;8237;49;70;32
85290;103059;37;66;21
85291;63389;43;69;24
85292;113948;55;71;81
85293;13458;55;71;81
85294;43736;37;66;54
85295;65780;40;67;85
85296;166339;37;66;66
85297;129147;49;70;78
85298;4637;55;71;80
85299;211552;55;71;34
85300;233091;37;66;56
85301;142304;37;66;42
85302;70457;40;67;45
85303;49775;49;70;73
85304;35050;46;68;87
85305;95473;46;68;87
85306;188166;55;71;58
85307;71492;43;69;100
85308;133298;49;70;45
85309;244532;37;66;47
85310;105096;43;69;45
85311;48289;49;70;75
85312;79130;43;69;55
85313;221209;40;67;28
85314;174864;55;71;67
85315;183772;43;69;66
85316;185921;49;70;97
85317;195234;55;71;45
85318;117287;40;67;68
85319;209357;37;66;53
85320;66760;43;69;89
85321;77933;37;66;9
85322;125620;43;69;36
85323;95357;40;67;62
85324;197661;43;69;38
85325;6876;43;69;64
85326;66754;40;67;81
85327;102795;37;66;51
85328;193348;37;66;2
85329;191329;46;68;65
85330;18360;55;71;5
85331;148577;43;69;42
85332;235793;37;66;83
85333;199273;49;70;76
85334;167896;49;70;22
85335;219943;49;70;1
85336;242223;40;67;92
85337;143798;40;67;87
85338;39747;43;69;2
85339;142560;40;67;8
85340;83163;49;70;86
85341;85444;40;67;18
85342;168046;46;68;58
85343;92433;37;66;91
85344;63619;46;68;95
85345;181029;49;70;4
85346;81356;49;70;72
85347;68566;49;70;25
85348;119297;46;68;88
85349;163942;49;70;70
85350;57472;37;66;97
85351;189121;49;70;100
85352;77458;49;70;33
85353;61819;43;69;71
85354;183730;49;70;55
85355;114624;49;70;74
85356;129202;40;67;10
85357;246091;55;71;78
85358;65388;43;69;20
85359;80129;37;66;84
85360;213732;49;70;3
85361;106666;37;66;85
85362;162686;37;66;96
85363;66388;43;69;58
85364;36043;46;68;36
85365;20942;55;71;73
85366;145081;40;67;3
85367;145607;46;68;38
85368;119916;55;71;26
85369;118548;43;69;38
85370;74315;40;67;66
85371;249405;55;71;96
85372;237952;37;66;55
85373;85892;49;70;40
85374;160302;49;70;27
85375;85862;49;70;68
85376;183606;46;68;62
85377;160320;37;66;78
85378;8104;49;70;77
85379;51534;49;70;32
85380;33904;55;71;84
85381;244631;55;71;21
85382;249225;46;68;5
85383;6754;55;71;38
85384;53244;37;66;42
85385;73709;49;70;28
85386;237679;55;71;32
85387;125808;55;71;78
85388;51300;37;66;17
85389;95494;46;68;51
85390;101950;46;68;10
85391;81599;40;67;81
85392;82509;43;69;81
85393;13172;40;67;80
85394;65431;49;70;34
85395;91850;46;68;94
85396;26560;37;66;73
85397;79186;43;69;11
85398;964;46;68;30
85399;21371;37;66;30
85400;109709;43;69;9
85401;205244;49;70;67
85402;93824;43;69;63
85403;9876;37;66;94
85404;100924;43;69;23
85405;28472;46;68;67
85406;215509;46;68;80
85407;49618;49;70;3
85408;51884;37;66;64
85409;206705;49;70;91
85410;122940;40;67;42
85411;245790;55;71;45
85412;55068;43;69;69
85413;64542;37;66;20
85414;154422;46;68;94
85415;57340;49;70;25
85416;122746;43;69;45
85417;455;49;70;75
85418;7538;40;67;83
85419;227660;49;70;44
85420;243107;49;70;88
85421;218722;37;66;78
85422;53601;46;68;3
85423;101221;49;70;49
85424;158671;55;71;60
85425;49739;49;70;98
85426;15703;43;69;46
85427;139928;55;71;17
85428;155291;40;67;33
85429;33127;37;66;54
85430;100207;46;68;99
85431;124365;46;68;4
85432;208759;46;68;5
85433;215388;49;70;46
85434;4920;43;69;75
85435;138602;55;71;43
85436;172180;43;69;25
85437;39396;46;68;88
85438;64913;43;69;24
85439;106488;55;71;67
85440;70111;43;69;58
85441;230584;40;67;92
85442;75517;43;69;29
85443;36441;40;67;95
85444;80355;43;69;43
85445;54247;49;70;62
85446;98839;37;66;97
85447;72714;49;70;91
85448;115913;43;69;70
85449;196412;37;66;4
85450;128340;40;67;53
85451;6839;46;68;46
85452;210183;43;69;96
85453;7320;37;66;95
85454;6464;46;68;60
85455;80483;43;69;51
85456;212589;43;69;42
85457;74922;55;71;99
85458;214807;40;67;32
85459;168151;40;67;5
85460;33465;55;71;71
85461;164649;46;68;33
85462;182605;55;71;41
85463;25602;40;67;76
85464;173770;37;66;88
85465;92722;46;68;19
85466;78341;40;67;76
85467;70789;40;67;13
85468;164081;49;70;64
85469;152078;37;66;22
85470;44045;43;69;84
85471;109294;46;68;16
85472;238772;55;71;13
85473;30717;46;68;35
85474;208931;49;70;28
85475;201126;37;66;90
85476;80807;49;70;87
85477;127031;40;67;12
85478;68526;55;71;94
85479;144938;40;67;89
85480;10962;55;71;65
85481;80454;43;69;74
85482;209716;43;69;3
85483;191032;46;68;60
85484;153143;55;71;23
85485;21285;37;66;6
85486;238305;49;70;52
85487;147119;49;70;38
85488;54039;40;67;67
85489;230146;46;68;31
85490;65056;37;66;66
85491;58413;49;70;99
85492;125569;40;67;54
85493;177638;43;69;77
85494;159632;49;70;75
85495;206357;55;71;18
85496;111527;37;66;52
85497;24666;55;71;82
85498;245250;55;71;89
85499;225546;37;66;20
85500;24679;49;70;10
85501;179466;40;67;85
85502;65494;55;71;62
85503;118660;55;71;8
85504;224157;37;66;86
85505;103384;40;67;77
85506;86814;55;71;71
85507;144370;43;69;10
85508;136509;40;67;71
85509;215844;55;71;73
85510;221166;55;71;85
85511;41661;43;69;8
85512;217959;43;69;38
85513;49486;37;66;6
85514;131466;43;69;55
85515;37269;43;69;77
85516;109760;40;67;38
85517;184729;37;66;31
85518;241054;37;66;20
85519;127867;46;68;76
85520;11835;37;66;100
85521;92655;37;66;64
85522;104888;55;71;3
85523;214520;43;69;15
85524;101772;37;66;3
85525;17738;49;70;34
85526;213094;37;66;12
85527;80362;55;71;21
85528;211356;49;70;31
85529;212332;49;70;20
85530;22753;55;71;35
85531;241161;43;69;96
85532;21886;49;70;23
85533;228401;37;66;35
85534;122586;55;71;7
85535;214637;46;68;49
85536;190659;55;71;78
85537;102219;55;71;27
85538;138726;49;70;91
85539;66338;49;70;34
85540;20939;49;70;35
85541;185534;37;66;89
85542;153838;37;66;71
85543;92946;43;69;1
85544;25429;37;66;87
85545;165432;49;70;57
85546;82116;46;68;83
85547;55689;40;67;51
85548;34464;40;67;97
85549;48523;43;69;48
85550;223262;37;66;6
85551;183639;49;70;82
85552;186211;49;70;27
85553;111437;49;70;72
85554;241841;40;67;29
85555;106191;46;68;20
85556;202530;49;70;99
85557;214887;46;68;27
85558;79241;46;68;81
85559;51162;55;71;41
85560;209084;49;70;18
85561;6027;40;67;5
85562;22060;37;66;75
85563;6700;55;71;77
85564;103660;55;71;56
85565;222047;46;68;75
85566;88702;43;69;61
85567;229476;46;68;14
85568;156560;37;66;19
85569;35929;37;66;60
85570;178651;40;67;3
85571;169526;40;67;52
85572;98056;55;71;59
85573;105406;49;70;13
85574;54229;46;68;37
85575;137850;43;69;14
85576;200227;37;66;54
85577;247967;49;70;59
85578;4681;40;67;49
85579;238434;55;71;79
85580;128328;43;69;62
85581;116112;46;68;58
85582;218925;40;67;73
85583;31482;49;70;60
85584;118829;46;68;88
85585;246711;55;71;35
85586;238756;40;67;65
85587;90119;49;70;4
85588;165152;37;66;89
85589;165431;40;67;63
85590;97650;49;70;46
85591;146172;37;66;63
85592;177772;49;70;85
85593;235169;49;70;34
85594;122553;55;71;89
85595;107782;49;70;9
85596;100266;55;71;83
85597;174405;40;67;22
85598;153952;49;70;100
85599;182524;49;70;65
85600;117833;55;71;47
85601;128692;43;69;3
85602;235307;49;70;98
85603;106318;49;70;37
85604;155562;55;71;79
85605;31743;43;69;7
85606;199561;46;68;98
85607;165964;46;68;85
85608;47881;55;71;79
85609;90215;49;70;62
85610;43944;43;69;8
85611;59167;49;70;87
85612;9826;40;67;66
85613;162745;40;67;8
85614;203413;43;69;2
85615;124653;40;67;69
85616;165291;46;68;9
85617;232580;40;67;69
85618;88085;40;67;47
85619;24707;55;71;65
85620;59158;43;69;75
85621;74372;49;70;32
85622;68998;37;66;95
85623;238414;55;71;69
85624;86078;49;70;95
85625;57718;40;67;48
85626;245026;40;67;63
85627;187607;40;67;2
85628;28038;40;67;61
85629;204221;55;71;30
85630;182936;40;67;90
85631;122969;55;71;1
85632;122376;40;67;31
85633;153817;46;68;90
85634;143163;55;71;19
85635;12109;55;71;73
85636;161683;43;69;54
85637;21545;37;66;51
85638;76778;40;67;71
85639;141869;43;69;41
85640;74752;40;67;37
85641;168095;49;70;7
85642;191748;40;67;37
85643;220236;46;68;26
85644;220237;40;67;72
85645;224012;49;70;94
85646;137127;55;71;45
85647;38637;49;70;51
85648;241350;55;71;35
85649;112262;55;71;4
85650;149315;40;67;31
85651;149817;37;66;40
85652;173645;55;71;91
85653;8971;37;66;7
85654;38399;43;69;85
85655;82496;46;68;26
85656;93727;55;71;20
85657;216096;40;67;57
85658;227360;55;71;25
85659;244950;43;69;78
85660;220302;49;70;98
85661;226027;43;69;62
85662;189547;55;71;21
85663;14581;40;67;14
85664;164547;37;66;1
85665;54874;40;67;36
85666;123435;37;66;26
85667;157774;40;67;60
85668;223621;37;66;85
85669;146436;46;68;84
85670;72457;37;66;54
85671;88470;43;69;82
85672;133824;46;68;88
85673;19590;40;67;78
85674;146851;37;66;60
85675;32232;46;68;25
85676;247481;49;70;36
85677;245754;43;69;35
85678;58053;40;67;56
85679;166637;46;68;47
85680;212818;49;70;82
85681;169079;55;71;80
85682;133657;49;70;58
85683;198666;43;69;74
85684;206522;43;69;66
85685;123936;40;67;37
85686;64479;40;67;43
85687;191501;40;67;87
85688;247117;49;70;54
85689;219645;49;70;99
85690;162747;37;66;50
85691;98799;37;66;65
85692;130457;40;67;16
85693;244398;49;70;48
85694;99317;37;66;8
85695;207339;43;69;73
85696;134295;37;66;53
85697;154709;37;66;9
85698;112045;40;67;30
85699;23964;46;68;46
85700;52559;37;66;2
85701;245293;43;69;40
85702;155900;55;71;60
85703;113923;55;71;94
85704;18601;49;70;14
85705;235499;49;70;8
85706;17642;49;70;78
85707;163407;43;69;60
85708;110632;55;71;20
85709;203228;37;66;2
85710;46088;43;69;36
85711;186941;55;71;73
85712;246572;46;68;20
85713;110174;49;70;32
85714;35756;40;67;70
85715;213809;46;68;100
85716;16151;46;68;89
85717;91633;55;71;90
85718;70105;55;71;4
85719;110512;43;69;72
85720;93813;46;68;58
85721;71435;43;69;10
85722;123234;55;71;50
85723;168035;37;66;98
85724;11731;46;68;15
85725;214833;40;67;32
85726;146880;40;67;92
85727;246306;46;68;87
85728;16414;49;70;26
85729;132721;46;68;72
85730;36538;49;70;1
85731;38724;37;66;15
85732;241750;37;66;87
85733;199959;37;66;78
85734;110869;49;70;36
85735;114631;55;71;6
85736;202907;46;68;1
85737;235150;43;69;90
85738;221845;46;68;55
85739;161684;43;69;69
85740;77342;49;70;93
85741;27768;40;67;15
85742;21827;37;66;53
85743;10354;40;67;72
85744;61604;49;70;21
85745;157653;43;69;30
85746;46234;55;71;42
85747;239721;43;69;2
85748;40759;40;67;45
85749;178720;43;69;75
85750;42150;40;67;51
85751;246624;43;69;38
85752;63688;55;71;67
85753;243020;49;70;89
85754;44587;40;67;91
85755;235347;49;70;47
85756;161558;37;66;34
85757;20094;46;68;54
85758;246377;40;67;73
85759;62309;40;67;25
85760;68231;43;69;84
85761;70385;43;69;59
85762;183154;55;71;10
85763;38229;37;66;57
85764;40896;37;66;24
85765;79395;46;68;65
85766;79537;49;70;17
85767;9349;40;67;29
85768;249536;49;70;65
85769;248139;37;66;34
85770;119989;37;66;28
85771;64966;46;68;56
85772;5285;46;68;52
85773;97729;49;70;29
85774;47189;49;70;28
85775;45129;43;69;33
85776;192578;37;66;45
85777;92418;46;68;88
85778;118894;49;70;32
85779;231758;46;68;4
85780;240272;37;66;99
85781;2146;40;67;22
85782;584;49;70;64
85783;241671;49;70;62
85784;127482;40;67;70
85785;26968;43;69;99
85786;22351;43;69;21
85787;246632;37;66;61
85788;205057;46;68;8
85789;83113;55;71;90
85790;45099;40;67;48
85791;82107;55;71;86
85792;51854;40;67;44
85793;197136;46;68;90
85794;220036;40;67;24
85795;148728;43;69;98
85796;28385;40;67;41
85797;208189;55;71;87
85798;73907;49;70;100
85799;184781;37;66;59
85800;87734;37;66;99
85801;23979;49;70;82
85802;136438;55;71;14
85803;107194;49;70;59
85804;186934;49;70;81
85805;45815;55;71;91
85806;130073;49;70;75
85807;36237;46;68;39
85808;70921;40;67;12
85809;6260;37;66;62
85810;84195;49;70;56
85811;75894;46;68;77
85812;21627;43;69;81
85813;21653;46;68;56
85814;135332;55;71;81
85815;142971;43;69;94
85816;8627;43;69;90
85817;9351;46;68;60
85818;226342;40;67;44
85819;204133;43;69;70
85820;105321;43;69;27
85821;158674;46;68;83
85822;52151;49;70;49
85823;74105;37;66;79
85824;249447;46;68;81
85825;237291;43;69;22
85826;3377;43;69;56
85827;234668;55;71;80
85828;9276;49;70;69
85829;105367;37;66;32
85830;196420;43;69;55
85831;225146;49;70;25
85832;189547;55;71;8
85833;133293;49;70;77
85834;37178;37;66;7
85835;19111;49;70;87
85836;47918;49;70;56
85837;49508;37;66;26
85838;19976;55;71;85
85839;122523;40;67;89
85840;199953;46;68;63
85841;145550;46;68;90
85842;107841;43;69;28
85843;58936;55;71;28
85844;215246;40;67;60
85845;241342;40;67;47
85846;147911;40;67;82
85847;130506;49;70;50
85848;178161;46;68;31
85849;77530;49;70;32
85850;51233;43;69;28
85851;192217;40;67;77
85852;236322;49;70;26
85853;84923;43;69;58
85854;71483;43;69;30
85855;37109;43;69;61
85856;64607;37;66;99
85857;198708;46;68;47
85858;129545;46;68;58
85859;158986;40;67;55
85860;148825;46;68;14
85861;113716;55;71;3
85862;149108;55;71;3
85863;142550;46;68;79
85864;134045;43;69;56
85865;25675;49;70;20
85866;240291;49;70;34
85867;117628;43;69;86
85868;133028;40;67;79
85869;68425;46;68;86
85870;149248;37;66;20
85871;247572;37;66;84
85872;88284;40;67;35
85873;196153;40;67;47
85874;230203;46;68;70
85875;205558;46;68;84
85876;9875;43;69;35
85877;107072;49;70;74
85878;58169;55;71;99
85879;138972;40;67;85
85880;155400;55;71;30
85881;237235;37;66;36
85882;81236;43;69;46
85883;187267;40;67;13
85884;43652;46;68;40
85885;227250;40;67;100
85886;181222;55;71;3
85887;212170;49;70;92
85888;129930;37;66;96
85889;15384;46;68;35
85890;56664;55;71;27
85891;113905;46;68;49
85892;84687;43;69;19
85893;126201;49;70;92
85894;243544;46;68;96
85895;21606;46;68;3
85896;205846;40;67;19
85897;171630;49;70;8
85898;79652;43;69;77
85899;162708;55;71;60
85900;215622;37;66;80
85901;76280;49;70;54
85902;123944;40;67;49
85903;166301;49;70;21
85904;162215;43;69;59
85905;237274;37;66;37
85906;103323;40;67;6
85907;222206;43;69;51
85908;178749;43;69;31
85909;144472;43;69;100
85910;33418;49;70;4
85911;143323;37;66;13
85912;117239;46;68;70
85913;221926;49;70;3
85914;123387;43;69;35
85915;117599;46;68;16
85916;73735;40;67;56
85917;77402;49;70;60
85918;216454;49;70;8
85919;44773;43;69;13
85920;228903;55;71;34
85921;238544;55;71;2
85922;204160;55;71;28
85923;247284;46;68;85
85924;224970;46;68;22
85925;229791;49;70;93
85926;147802;37;66;8
85927;77091;43;69;7
85928;2933;40;67;15
85929;80116;43;69;71
85930;43457;43;69;40
85931;138746;43;69;30
85932;20029;46;68;98
85933;128160;37;66;19
85934;71336;55;71;15
85935;175206;40;67;10
85936;49123;49;70;54
85937;120832;40;67;7
85938;207607;40;67;36
85939;184498;43;69;41
85940;223128;46;68;29
85941;136521;55;71;59
85942;102077;40;67;89
85943;17653;46;68;89
85944;2491;46;68;89
85945;135433;43;69;56
85946;100443;46;68;20
85947;14538;40;67;91
85948;242363;55;71;100
85949;2829;46;68;44
85950;114849;46;68;92
85951;24421;37;66;40
